rep,arm,k,auc,n,p
4,causal,8,0.7914041923578605,2800,46
4,iamb_soft_cg,8,0.7914041923578605,2800,46
4,iamb_soft_fz,8,0.7957609182359502,2800,46
4,cfs_iamb,8,0.7985198534871885,2800,46
4,cfs_hiton_mb,8,0.7985198534871885,2800,46
4,cfs_cg,8,0.6249641922466133,2800,46
4,vanilla,10,0.7885910240044054,2800,46
4,causal,10,0.7885910240044054,2800,46
4,iamb_soft_cg,10,0.7885910240044054,2800,46
4,iamb_soft_fz,10,0.7972418991041803,2800,46
4,cfs_iamb,10,0.7961669712063946,2800,46
4,cfs_hiton_mb,10,0.7988007531448247,2800,46
4,cfs_cg,10,0.6249641922466133,2800,46
5,vanilla,2,0.7273423833084417,2800,46
5,causal,2,0.7273423833084417,2800,46
5,iamb_soft_cg,2,0.7273423833084417,2800,46
5,iamb_soft_fz,2,0.7273423833084417,2800,46
5,cfs_iamb,2,0.7273423833084417,2800,46
5,cfs_hiton_mb,2,0.7273423833084417,2800,46
5,cfs_cg,2,0.6175050548032451,2800,46
5,vanilla,4,0.7608959864723175,2800,46
5,causal,4,0.7608959864723175,2800,46
5,iamb_soft_cg,4,0.7608959864723175,2800,46
5,iamb_soft_fz,4,0.7608959864723175,2800,46
5,cfs_iamb,4,0.7608959864723175,2800,46
5,cfs_hiton_mb,4,0.7608959864723175,2800,46
5,cfs_cg,4,0.6206644806554696,2800,46
5,vanilla,6,0.7618165586176399,2800,46
5,causal,6,0.7618165586176399,2800,46
5,iamb_soft_cg,6,0.7618165586176399,2800,46
5,iamb_soft_fz,6,0.7721889870647097,2800,46
5,cfs_iamb,6,0.7721889870647097,2800,46
5,cfs_hiton_mb,6,0.7721889870647097,2800,46
5,cfs_cg,6,0.6206644806554696,2800,46
5,vanilla,8,0.7767250993578245,2800,46
5,causal,8,0.7767250993578245,2800,46
5,iamb_soft_cg,8,0.7767250993578245,2800,46
5,iamb_soft_fz,8,0.7771728700992051,2800,46
5,cfs_iamb,8,0.7771728700992051,2800,46
5,cfs_hiton_mb,8,0.7771728700992051,2800,46
5,cfs_cg,8,0.6206644806554696,2800,46
5,vanilla,10,0.7738465731632361,2800,46
5,causal,10,0.7738465731632361,2800,46
5,iamb_soft_cg,10,0.7738465731632361,2800,46
5,iamb_soft_fz,10,0.7844971200832132,2800,46
5,cfs_iamb,10,0.7844971200832132,2800,46
5,cfs_hiton_mb,10,0.7819968350117783,2800,46
5,cfs_cg,10,0.6206644806554696,2800,46
6,vanilla,2,0.7360683503959016,2800,46
6,causal,2,0.7360683503959016,2800,46
6,iamb_soft_cg,2,0.7360683503959016,2800,46
6,iamb_soft_fz,2,0.7360683503959016,2800,46
6,cfs_iamb,2,0.7360683503959016,2800,46
6,cfs_hiton_mb,2,0.7360683503959016,2800,46
6,cfs_cg,2,0.6270472996086873,2800,46
6,vanilla,4,0.7690323423972144,2800,46
6,causal,4,0.7690323423972144,2800,46
6,iamb_soft_cg,4,0.7690323423972144,2800,46
6,iamb_soft_fz,4,0.7690323423972144,2800,46
6,cfs_iamb,4,0.7690323423972144,2800,46
6,cfs_hiton_mb,4,0.7690323423972144,2800,46
6,cfs_cg,4,0.6270472996086873,2800,46
6,vanilla,6,0.7814127862186734,2800,46
6,causal,6,0.7788666115992091,2800,46
6,iamb_soft_cg,6,0.7788666115992091,2800,46
6,iamb_soft_fz,6,0.7880347870585913,2800,46
6,cfs_iamb,6,0.7880347870585913,2800,46
6,cfs_hiton_mb,6,0.7880347870585913,2800,46
6,cfs_cg,6,0.6270472996086873,2800,46
6,vanilla,8,0.784868408244544,2800,46
6,causal,8,0.784868408244544,2800,46
6,iamb_soft_cg,8,0.7893419438812546,2800,46
6,iamb_soft_fz,8,0.797889915146054,2800,46
6,cfs_iamb,8,0.7958610408861967,2800,46
6,cfs_hiton_mb,8,0.7958610408861967,2800,46
6,cfs_cg,8,0.6270472996086873,2800,46
6,vanilla,10,0.7952283213603331,2800,46
6,causal,10,0.7885284473480013,2800,46
