param,value,seed,model,edges,sd,sc,shd,fpr,tpr,f1,tp,mcc,shd-nm,f1_bin_bin,f1_bin_cont,precision_bin_bin,precision_bin_cont,recall_bin_bin,recall_bin_cont
p_graph,0.0,2,logistic,mut_1->mut_0;mut_1->mut_2;mut_2->mut_0;mut_7->Y;mut_7->mut_8,0.0,0.12222222222222223,0.1111111111111111,0.03,1,0.0,0,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,3,gaussian,mut_3->mut_5;mut_6->mut_4;mut_7->mut_2,0.0,0.06666666666666667,0.06666666666666667,0.01,1,0.0,0,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,3,logistic,mut_2->mut_4;mut_3->mut_2;mut_7->mut_8,0.0,0.07777777777777778,0.06666666666666667,0.02,1,0.0,0,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,4,gaussian,mut_0->mut_2,0.0,0.022222222222222223,0.022222222222222223,0.01,1,0.0,0,1,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,4,logistic,mut_5->Y;mut_7->mut_6;mut_8->mut_3,0.0,0.06666666666666667,0.06666666666666667,0.01,1,0.0,0,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,5,gaussian,mut_5->mut_3;mut_8->mut_1,0.0,0.044444444444444446,0.044444444444444446,0.0,1,1,0,1,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,5,logistic,mut_4->mut_5;mut_6->mut_4;mut_7->Y,0.0,0.07777777777777778,0.06666666666666667,0.02,1,0.0,0,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,6,gaussian,mut_0->mut_4;mut_2->mut_3;mut_7->Y;mut_8->mut_1;mut_8->mut_3,0.0,0.137037037037037,0.1111111111111111,0.03,1,0.0,0,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,6,logistic,mut_6->mut_1;mut_7->Y,0.0,0.044444444444444446,0.044444444444444446,0.01,1,0.0,0,1,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,7,gaussian,mut_1->mut_3;mut_1->mut_8;mut_3->mut_6;mut_4->mut_8;mut_6->Y,0.0,0.18259259259259258,0.1111111111111111,0.05,1,0.0,0,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,7,logistic,mut_0->mut_2;mut_5->mut_0;mut_5->mut_2;mut_6->Y,0.0,0.08888888888888889,0.08888888888888889,0.02,1,0.0,0,1,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,8,gaussian,mut_1->mut_4;mut_2->mut_4,0.0,0.05555555555555555,0.044444444444444446,0.02,1,0.0,0,1,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,8,logistic,mut_5->mut_1;mut_5->mut_3;mut_5->mut_7;mut_7->mut_6,0.0,0.14814814814814814,0.08888888888888889,0.01,1,0.0,0,1,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,9,gaussian,mut_0->mut_8;mut_3->mut_2,0.0,0.044444444444444446,0.044444444444444446,0.01,1,0.0,0,1,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.0,9,logistic,mut_1->mut_4;mut_1->mut_7;mut_2->mut_8;mut_7->mut_2;mut_7->mut_6,0.0,0.20185185185185187,0.1111111111111111,0.03,1,0.0,0,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,0,gaussian,mut_0->Y;mut_2->mut_3;mut_2->mut_5,0.28888888888888886,0.30148148148148146,0.2,0.02127659574468085,0.16666666666666666,0.2222222222222222,1,0.2024080616510014,0.003125,0.0,1.0,0.0,1.0,0.0,1.0
p_graph,0.2,0,logistic,mut_0->Y;mut_0->mut_4;mut_1->mut_8;mut_6->mut_7;mut_8->mut_2,0.13333333333333333,0.20148148148148148,0.15555555555555556,0.010638297872340425,0.5,0.6,3,0.5930672165988062,0.0024305555555555556,0.36363636363636365,1.0,0.5,1.0,0.2857142857142857,1.0
p_graph,0.2,1,gaussian,mut_0->mut_1;mut_7->mut_6;mut_8->mut_4;mut_8->mut_5;mut_8->mut_7,0.4666666666666667,0.47,0.28888888888888886,0.010416666666666666,0.0,0.0,0,-0.020515248496555453,0.0045138888888888885,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,1,logistic,mut_0->mut_6,0.4888888888888889,0.38703703703703707,0.2,0.010416666666666666,0.0,0.0,0,-0.020515248496555453,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,2,gaussian,mut_2->mut_4,0.15555555555555556,0.14444444444444443,0.13333333333333333,0.010101010101010102,0.0,0.0,0,-0.010101010101010102,0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,2,logistic,mut_0->mut_8;mut_2->mut_1;mut_7->mut_4,0.08888888888888889,0.12222222222222223,0.13333333333333333,0.010101010101010102,0.0,0.0,0,-0.010101010101010102,0.005333333333333333,0.25,0.0,0.3333333333333333,0.0,0.2,0.0
p_graph,0.2,3,gaussian,mut_0->mut_8;mut_2->mut_7,0.3333333333333333,0.26666666666666666,0.2,0.020202020202020204,0.0,0.0,0,-0.014357683075131602,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,3,logistic,,0.35555555555555557,0.2888888888888889,0.15555555555555556,0.0,0.0,0.0,0,1,0.0031746031746031746,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,4,gaussian,mut_0->mut_1;mut_0->mut_4;mut_7->Y;mut_8->mut_0;mut_8->mut_6,0.2222222222222222,0.4099999999999999,0.2222222222222222,0.010869565217391304,0.25,0.36363636363636365,2,0.3803008237823714,0.0027434842249657062,0.18181818181818182,0.6666666666666666,0.25,1.0,0.14285714285714285,0.5
p_graph,0.2,4,logistic,mut_1->mut_8;mut_3->mut_4;mut_5->Y;mut_7->Y,0.2222222222222222,0.3196296296296296,0.15555555555555556,0.010869565217391304,0.375,0.5,3,0.5041157597966586,0.0019204389574759945,0.22222222222222224,1.0,0.5,1.0,0.14285714285714285,1.0
p_graph,0.2,5,gaussian,mut_0->mut_7;mut_0->mut_8;mut_2->mut_4;mut_4->Y,0.24444444444444444,0.2544444444444445,0.2,0.020833333333333332,0.5,0.5,2,0.4791666666666667,0.0024691358024691358,0.18181818181818182,1.0,0.3333333333333333,1.0,0.125,1.0
p_graph,0.2,5,logistic,mut_2->mut_0;mut_4->Y;mut_6->mut_7,0.2,0.2507407407407407,0.2222222222222222,0.010416666666666666,0.25,0.3333333333333333,1,0.33534681002388744,0.0027434842249657062,0.0,1.0,0.0,1.0,0.0,1.0
p_graph,0.2,6,gaussian,mut_3->mut_8;mut_5->mut_0;mut_5->mut_2,0.26666666666666666,0.25296296296296295,0.2,0.010526315789473684,0.0,0.0,0,-0.02305714879553582,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,6,logistic,mut_3->mut_4;mut_7->mut_2;mut_7->mut_5,0.2222222222222222,0.14185185185185184,0.15555555555555556,0.0,0.2,0.3333333333333333,1,0.43808582711518057,0.004320987654320988,0.2222222222222222,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
p_graph,0.2,7,gaussian,mut_4->mut_0;mut_4->mut_2;mut_6->Y;mut_7->mut_5,0.044444444444444446,0.12222222222222223,0.08888888888888889,0.0,1.0,1.0,1,1.0,0.005555555555555556,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
p_graph,0.2,7,logistic,mut_0->mut_5;mut_6->Y,0.06666666666666667,0.11111111111111113,0.08888888888888889,0.010101010101010102,1.0,0.6666666666666666,1,0.7035264706814485,0.005555555555555556,0.0,1.0,0.0,1.0,0.0,1.0
p_graph,0.2,8,gaussian,mut_4->mut_5;mut_4->mut_6;mut_4->mut_8;mut_8->mut_0;mut_8->mut_1,0.06666666666666667,0.27037037037037037,0.17777777777777778,0.030927835051546393,0.0,0.0,0,-0.030927835051546393,0.019753086419753086,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,8,logistic,mut_1->mut_3;mut_1->mut_5;mut_6->mut_0,0.044444444444444446,0.11111111111111113,0.13333333333333333,0.020618556701030927,0.0,0.0,0,-0.025123302075452107,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,9,gaussian,mut_8->mut_4,0.28888888888888886,0.3,0.2,0.0,0.0,0.0,0,1,0.003125,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.2,9,logistic,mut_7->mut_4;mut_8->mut_3,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0,0,1,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.4,0,gaussian,mut_0->Y;mut_2->mut_8;mut_5->mut_6;mut_6->Y,0.6,0.6361375661375662,0.3333333333333333,0.022222222222222223,0.2,0.2857142857142857,2,0.2721655269759087,0.0014814814814814814,0.0,1.0,0.0,1.0,0.0,1.0
p_graph,0.4,0,logistic,mut_0->Y;mut_5->mut_8;mut_6->Y,0.6222222222222222,0.6487301587301588,0.26666666666666666,0.0,0.3,0.46153846153846156,3,0.5275893435844943,0.0011851851851851852,0.14285714285714288,1.0,1.0,1.0,0.07692307692307693,1.0
p_graph,0.4,1,gaussian,mut_7->mut_2;mut_7->mut_8,0.8444444444444444,0.8068342151675485,0.4666666666666667,0.011111111111111112,0.0,0.0,0,-0.0335012605086404,0.0012927054478301017,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.4,1,logistic,mut_4->mut_0;mut_6->Y;mut_6->mut_1;mut_7->mut_4,0.9111111111111111,0.752795414462081,0.4666666666666667,0.0,0.1,0.18181818181818182,1,0.3015113445777636,0.0012927054478301017,0.0,0.6666666666666666,0.0,1.0,0.0,0.5
p_graph,0.4,2,gaussian,mut_0->mut_7;mut_1->mut_3,0.6666666666666666,0.5143827160493827,0.28888888888888886,0.020833333333333332,0.0,0.0,0,-0.029160592175990215,0.002387511478420569,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.4,2,logistic,mut_4->mut_7;mut_5->mut_8,0.6888888888888889,0.46649911816578477,0.28888888888888886,0.020833333333333332,0.0,0.0,0,-0.029160592175990215,0.002387511478420569,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.4,3,gaussian,mut_0->mut_8;mut_1->mut_0;mut_3->Y;mut_6->mut_4,0.7333333333333333,0.6757142857142857,0.4444444444444444,0.010526315789473684,0.2,0.2857142857142857,1,0.29496308640500796,0.0013717421124828531,0.0,1.0,0.0,1.0,0.0,1.0
p_graph,0.4,3,logistic,mut_3->Y;mut_3->mut_6;mut_4->mut_2,0.7555555555555555,0.6697883597883598,0.37777777777777777,0.0,0.4,0.5714285714285714,2,0.6226998490772391,0.0011659807956104253,0.10526315789473684,1.0,0.5,1.0,0.058823529411764705,1.0
p_graph,0.4,4,gaussian,mut_0->mut_4;mut_0->mut_8;mut_6->Y;mut_7->Y,0.4888888888888889,0.6828042328042329,0.3333333333333333,0.011363636363636364,0.25,0.375,3,0.39573363975831477,0.0011534025374855825,0.125,0.8,0.5,1.0,0.07142857142857142,0.6666666666666666
p_graph,0.4,4,logistic,mut_0->mut_6;mut_0->mut_7;mut_5->Y;mut_6->Y;mut_7->Y,0.4,0.617989417989418,0.3111111111111111,0.011363636363636364,0.3333333333333333,0.47058823529411764,4,0.4800651205161693,0.0010765090349865436,0.125,1.0,0.5,1.0,0.07142857142857142,1.0
p_graph,0.4,5,gaussian,mut_0->Y;mut_0->mut_6;mut_4->Y;mut_8->Y,0.7777777777777778,0.7297883597883599,0.4222222222222222,0.011235955056179775,0.2727272727272727,0.4,3,0.417525502351727,0.0009574200050390527,0.0,1.0,0.0,1.0,0.0,1.0
p_graph,0.4,5,logistic,mut_0->Y;mut_2->mut_8;mut_3->mut_7;mut_4->Y;mut_8->Y;mut_8->mut_3,0.7111111111111111,0.6260846560846561,0.4222222222222222,0.011235955056179775,0.36363636363636365,0.5,4,0.5059189470347648,0.0009574200050390527,0.09523809523809525,1.0,0.3333333333333333,1.0,0.05555555555555555,1.0
p_graph,0.4,6,gaussian,mut_7->Y;mut_7->mut_1;mut_7->mut_4,0.7555555555555555,0.5274074074074073,0.3111111111111111,0.01098901098901099,0.0,0.0,0,-0.0316069770620507,0.0018408941485864563,0.13333333333333336,0.0,0.5,0.0,0.07692307692307693,0.0
p_graph,0.4,6,logistic,mut_1->mut_2;mut_4->mut_3;mut_6->mut_5;mut_7->Y,0.6,0.49407407407407405,0.37777777777777777,0.02197802197802198,0.0,0.0,0,-0.04492649300236792,0.0022353714661406967,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.4,7,gaussian,mut_3->mut_5;mut_6->Y,0.7111111111111111,0.6600264550264551,0.3111111111111111,0.010638297872340425,0.16666666666666666,0.25,1,0.2646763180494774,0.0015873015873015873,0.0,0.6666666666666666,0.0,1.0,0.0,0.5
p_graph,0.4,7,logistic,mut_0->mut_5;mut_2->mut_8;mut_6->Y;mut_6->mut_3;mut_7->mut_1,0.6666666666666666,0.571137566137566,0.24444444444444444,0.010638297872340425,0.3333333333333333,0.4444444444444444,2,0.4492471612253934,0.0012471655328798186,0.375,0.6666666666666666,0.75,1.0,0.25,0.5
p_graph,0.4,8,gaussian,mut_5->mut_3;mut_8->mut_0;mut_8->mut_5;mut_8->mut_6,0.4,0.45306878306878295,0.28888888888888886,0.0,0.0,0.0,0,1,0.003566529492455418,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.4,8,logistic,mut_3->mut_1;mut_4->mut_5;mut_6->mut_7,0.4222222222222222,0.41888888888888887,0.26666666666666666,0.021505376344086023,0.0,0.0,0,-0.03919309008348102,0.0032921810699588477,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.4,9,gaussian,,0.6444444444444445,0.6246825396825397,0.35555555555555557,0.0,0.0,0.0,0,1,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.4,9,logistic,mut_5->mut_8;mut_6->mut_2;mut_6->mut_7,0.5777777777777777,0.5654232804232804,0.3333333333333333,0.010869565217391304,0.125,0.2,1,0.22116293423234568,0.0013020833333333333,0.21052631578947367,0.0,0.6666666666666666,0.0,0.125,0.0
p_graph,0.6,0,gaussian,mut_0->Y;mut_1->Y;mut_4->mut_8;mut_6->Y;mut_7->Y;mut_7->mut_2;mut_7->mut_4,0.7111111111111111,0.6541887125220459,0.5777777777777777,0.012345679012345678,0.21052631578947367,0.3333333333333333,4,0.3567251461988304,0.0006870128154313648,0.07142857142857142,1.0,0.3333333333333333,1.0,0.04,1.0
p_graph,0.6,0,logistic,mut_0->Y;mut_0->mut_8;mut_1->Y;mut_5->mut_8;mut_6->Y;mut_7->Y;mut_7->mut_8,0.7111111111111111,0.6678924162257496,0.4888888888888889,0.0,0.3684210526315789,0.5384615384615384,7,0.5664652260218807,0.0005813185361342317,0.21428571428571425,1.0,1.0,1.0,0.12,1.0
p_graph,0.6,1,gaussian,mut_0->mut_5;mut_4->mut_6;mut_4->mut_7;mut_6->mut_8,0.9111111111111111,0.8252998236331569,0.6,0.03409090909090909,0.08333333333333333,0.125,1,0.08165932248981098,0.0009599999999999999,0.08695652173913043,0.0,0.25,0.0,0.05263157894736842,0.0
p_graph,0.6,1,logistic,mut_0->mut_1;mut_0->mut_7;mut_1->mut_6,0.8888888888888888,0.8389506172839505,0.5777777777777777,0.022727272727272728,0.08333333333333333,0.13333333333333333,1,0.11545201586955174,0.0009244444444444443,0.09090909090909091,0.0,0.3333333333333333,0.0,0.05263157894736842,0.0
p_graph,0.6,2,gaussian,mut_2->mut_0;mut_3->mut_2;mut_3->mut_4;mut_3->mut_5;mut_5->mut_6,0.6888888888888889,0.5951058201058201,0.6444444444444445,0.03225806451612903,0.0,0.0,0,-0.04824833223044731,0.0011188271604938272,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.6,2,logistic,mut_5->mut_2;mut_7->mut_4,0.7333333333333333,0.732037037037037,0.5333333333333333,0.0,0.0,0.0,0,1,0.000925925925925926,0.07692307692307693,0.0,0.5,0.0,0.041666666666666664,0.0
p_graph,0.6,3,gaussian,mut_2->mut_8;mut_6->Y;mut_6->mut_2;mut_6->mut_4,0.7555555555555555,0.7807936507936507,0.5555555555555556,0.011235955056179775,0.09090909090909091,0.15384615384615385,1,0.1780636293708795,0.0008888888888888889,0.08333333333333333,0.4,0.3333333333333333,1.0,0.047619047619047616,0.25
p_graph,0.6,3,logistic,mut_5->mut_8;mut_6->Y;mut_6->mut_4;mut_8->mut_7,0.7111111111111111,0.80005291005291,0.5111111111111111,0.011235955056179775,0.09090909090909091,0.15384615384615385,1,0.1780636293708795,0.0008177777777777777,0.16666666666666666,0.4,0.6666666666666666,1.0,0.09523809523809523,0.25
p_graph,0.6,4,gaussian,mut_4->mut_6;mut_5->Y;mut_6->Y;mut_7->mut_2,0.8888888888888888,0.7773633156966491,0.5111111111111111,0.012048192771084338,0.11764705882352941,0.2,2,0.23252854121690433,0.0008177777777777777,0.08333333333333334,0.8,0.5,1.0,0.045454545454545456,0.6666666666666666
p_graph,0.6,4,logistic,mut_4->mut_1;mut_4->mut_2;mut_5->Y;mut_5->mut_0;mut_5->mut_8;mut_6->Y;mut_7->Y,0.7111111111111111,0.6448236331569664,0.5333333333333333,0.0,0.23529411764705882,0.38095238095238093,4,0.4510336711920958,0.0008533333333333333,0.07692307692307693,1.0,0.25,1.0,0.045454545454545456,1.0
p_graph,0.6,5,gaussian,mut_0->Y;mut_0->mut_3;mut_1->mut_2;mut_3->Y;mut_4->Y;mut_5->Y;mut_7->Y;mut_8->Y,0.6888888888888889,0.613641975308642,0.4888888888888889,0.03571428571428571,0.3125,0.4166666666666667,5,0.37402824402602614,0.0008487654320987654,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.8333333333333334
p_graph,0.6,5,logistic,mut_0->Y;mut_2->Y;mut_3->Y;mut_4->Y;mut_4->mut_0;mut_4->mut_2;mut_4->mut_5;mut_4->mut_6;mut_6->Y;mut_7->Y;mut_8->Y,0.6444444444444445,0.4179805996472663,0.4222222222222222,0.023809523809523808,0.4375,0.56,7,0.5299479375930265,0.0007330246913580247,0.1818181818181818,0.923076923076923,0.5,0.8571428571428571,0.1111111111111111,1.0
p_graph,0.6,6,gaussian,mut_2->mut_0;mut_2->mut_1;mut_2->mut_3;mut_2->mut_8;mut_4->mut_3,0.6666666666666666,0.5885978835978835,0.6,0.011904761904761904,0.0625,0.1111111111111111,1,0.1324894333575668,0.0008875739644970414,0.12903225806451613,0.0,0.4,0.0,0.07692307692307693,0.0
p_graph,0.6,6,logistic,mut_0->mut_3;mut_0->mut_4;mut_3->mut_4;mut_6->mut_0;mut_8->mut_4,0.6888888888888889,0.6282804232804232,0.6,0.023809523809523808,0.0625,0.10526315789473684,1,0.08314903528244476,0.0008875739644970414,0.12903225806451613,0.0,0.4,0.0,0.07692307692307693,0.0
p_graph,0.6,7,gaussian,mut_3->Y;mut_6->Y,0.8,0.8724338624338625,0.5333333333333333,0.0,0.125,0.2222222222222222,2,0.32732683535398854,0.0007889546351084812,0.0,1.0,0.0,1.0,0.0,1.0
p_graph,0.6,7,logistic,mut_0->mut_4;mut_1->mut_7;mut_3->Y;mut_3->mut_2;mut_6->Y,0.7111111111111111,0.7954497354497355,0.5555555555555556,0.023809523809523808,0.125,0.2,2,0.18931004635463394,0.000821827744904668,0.07407407407407407,1.0,0.3333333333333333,1.0,0.041666666666666664,1.0
p_graph,0.6,8,gaussian,mut_2->mut_8;mut_4->mut_1;mut_8->mut_4,0.8888888888888888,0.8825485008818342,0.7111111111111111,0.0,0.047619047619047616,0.09090909090909091,1,0.1949334194001583,0.0006529945923885318,0.13793103448275862,0.0,0.6666666666666666,0.0,0.07692307692307693,0.0
p_graph,0.6,8,logistic,mut_0->mut_8;mut_1->Y;mut_3->mut_4,0.8666666666666667,0.9121781305114638,0.6666666666666666,0.0,0.14285714285714285,0.25,3,0.34109759593966266,0.0006121824303642485,0.14285714285714288,0.25,1.0,1.0,0.07692307692307693,0.14285714285714285
p_graph,0.6,9,gaussian,mut_0->Y;mut_3->Y;mut_5->Y,0.9111111111111111,0.8152910052910053,0.5111111111111111,0.0,0.17647058823529413,0.3,3,0.3885879648524106,0.0007560815253122945,0.0,0.8571428571428571,0.0,1.0,0.0,0.75
p_graph,0.6,9,logistic,mut_0->Y;mut_0->mut_1;mut_2->mut_5;mut_2->mut_6;mut_3->Y;mut_5->Y;mut_6->mut_3;mut_6->mut_4;mut_6->mut_8,0.6888888888888889,0.510899470899471,0.5111111111111111,0.03614457831325301,0.23529411764705882,0.3333333333333333,4,0.29319213685459433,0.0007560815253122945,0.21428571428571427,0.8571428571428571,0.5,1.0,0.13636363636363635,0.75
p_graph,0.8,0,gaussian,mut_0->Y;mut_1->Y;mut_4->mut_8;mut_5->Y;mut_6->Y,0.8888888888888888,0.80326278659612,0.7333333333333333,0.012987012987012988,0.17391304347826086,0.2857142857142857,4,0.31073399925780365,0.0005658436213991769,0.0,0.888888888888889,0.0,1.0,0.0,0.8
p_graph,0.8,0,logistic,mut_0->Y;mut_1->Y;mut_3->mut_0;mut_3->mut_8;mut_5->Y;mut_5->mut_4;mut_5->mut_8;mut_6->Y;mut_7->Y;mut_7->mut_3,0.6888888888888889,0.49405643738977073,0.6666666666666666,0.0,0.30434782608695654,0.4666666666666667,7,0.5019829775708744,0.0005144032921810699,0.16666666666666666,1.0,0.6,1.0,0.0967741935483871,1.0
p_graph,0.8,1,gaussian,mut_6->mut_1;mut_8->mut_6,0.9555555555555556,0.9344356261022929,0.8,0.0,0.0,0.0,0,1,0.0006172839506172839,0.06451612903225806,0.0,0.5,0.0,0.034482758620689655,0.0
p_graph,0.8,1,logistic,mut_0->mut_2;mut_1->mut_0;mut_1->mut_4;mut_3->mut_8;mut_4->Y;mut_5->mut_2;mut_6->mut_7;mut_7->mut_3,0.8222222222222222,0.7111022927689593,0.7111111111111111,0.023809523809523808,0.1875,0.2857142857142857,3,0.2753443958769674,0.0005486968449931413,0.2777777777777778,0.25,0.7142857142857143,1.0,0.1724137931034483,0.14285714285714285
p_graph,0.8,2,gaussian,mut_1->mut_8;mut_2->mut_3,0.9555555555555556,0.8635537918871251,0.7777777777777778,0.02247191011235955,0.0,0.0,0,-0.050223074950760886,0.0007142128354249566,0.0,0.0,0.0,0.0,0.0,0.0
p_graph,0.8,2,logistic,mut_0->mut_5;mut_2->mut_3;mut_4->mut_7;mut_6->mut_0,0.9111111111111111,0.8079982363315698,0.7333333333333333,0.02247191011235955,0.09090909090909091,0.14285714285714285,1,0.12552694585358914,0.0006734006734006733,0.1111111111111111,0.0,0.5,0.0,0.0625,0.0
p_graph,0.8,3,gaussian,mut_3->Y;mut_6->Y;mut_8->Y,0.9333333333333333,0.8801146384479718,0.7111111111111111,0.0,0.17647058823529413,0.3,3,0.3885879648524106,0.0005804988662131519,0.0,0.7499999999999999,0.0,1.0,0.0,0.6
p_graph,0.8,3,logistic,mut_3->Y;mut_6->Y;mut_6->mut_2;mut_6->mut_5;mut_8->Y,0.8888888888888888,0.7875220458553791,0.6666666666666666,0.0,0.17647058823529413,0.3,3,0.3885879648524106,0.0005442176870748299,0.125,0.7499999999999999,1.0,1.0,0.06666666666666667,0.6
p_graph,0.8,4,gaussian,mut_0->Y;mut_3->mut_2;mut_5->Y;mut_5->mut_1;mut_6->mut_5;mut_7->Y,0.8666666666666667,0.7339065255731921,0.6666666666666666,0.0,0.15,0.2608695652173913,3,0.35172622905632955,0.0006510416666666666,0.06451612903225806,0.8571428571428571,0.3333333333333333,1.0,0.03571428571428571,0.75
p_graph,0.8,4,logistic,mut_0->Y;mut_3->Y;mut_4->Y;mut_4->mut_2;mut_5->Y;mut_5->mut_4;mut_5->mut_6;mut_6->Y;mut_7->Y;mut_8->Y,0.7333333333333333,0.5390211640211641,0.6666666666666666,0.0375,0.25,0.35714285714285715,5,0.3133141568291564,0.0006510416666666666,0.12903225806451613,0.7272727272727273,0.6666666666666666,0.5714285714285714,0.07142857142857142,1.0
p_graph,0.8,5,gaussian,mut_0->Y;mut_1->Y;mut_2->Y;mut_2->mut_1;mut_7->Y;mut_7->mut_8;mut_8->Y,0.8444444444444444,0.7498236331569665,0.7333333333333333,0.013157894736842105,0.20833333333333334,0.3333333333333333,5,0.35099265550788994,0.0005658436213991769,0.0,0.7692307692307693,0.0,1.0,0.0,0.625
p_graph,0.8,5,logistic,mut_0->Y;mut_1->Y;mut_1->mut_3;mut_2->mut_8;mut_3->Y;mut_4->Y;mut_6->Y;mut_7->Y;mut_8->Y,0.8,0.5384479717813051,0.6888888888888889,0.02631578947368421,0.2916666666666667,0.42424242424242425,7,0.3959961775098925,0.0005315500685871056,0.0,0.9333333333333333,0.0,1.0,0.0,0.875
p_graph,0.8,6,gaussian,mut_2->mut_3;mut_6->mut_0,0.7555555555555555,0.7552910052910052,0.7555555555555555,0.012658227848101266,0.0,0.0,0,-0.051817744397510426,0.00065359477124183,0.05555555555555555,0.0,0.5,0.0,0.029411764705882353,0.0
p_graph,0.8,6,logistic,mut_0->mut_4;mut_0->mut_6;mut_3->mut_0;mut_3->mut_4;mut_4->mut_1;mut_5->mut_2;mut_7->mut_6,0.6444444444444445,0.5719576719576719,0.7777777777777778,0.02531645569620253,0.047619047619047616,0.08333333333333333,1,0.05325152341674058,0.0006728181468665898,0.14634146341463417,0.0,0.42857142857142855,0.0,0.08823529411764706,0.0
p_graph,0.8,7,gaussian,mut_4->Y;mut_4->mut_0;mut_6->mut_7,0.9333333333333333,0.8876190476190475,0.7333333333333333,0.0,0.09523809523809523,0.17391304347826086,2,0.27708043339341903,0.0005658436213991769,0.1142857142857143,0.5,1.0,1.0,0.06060606060606061,0.3333333333333333
p_graph,0.8,7,logistic,mut_0->mut_5;mut_3->Y;mut_3->mut_2;mut_3->mut_6;mut_4->Y;mut_4->mut_0;mut_4->mut_3;mut_7->mut_1;mut_7->mut_8,0.8,0.6246560846560847,0.6444444444444445,0.012658227848101266,0.19047619047619047,0.3076923076923077,4,0.3323165864536131,0.0004972565157750343,0.30000000000000004,0.8,0.8571428571428571,1.0,0.18181818181818182,0.6666666666666666
p_graph,0.8,8,gaussian,mut_2->mut_6;mut_7->mut_5,0.9555555555555556,0.9479276895943562,0.8222222222222222,0.0,0.04,0.07692307692307693,1,0.17407765595569785,0.0005405800277595149,0.11764705882352941,0.0,1.0,0.0,0.0625,0.0
p_graph,0.8,8,logistic,mut_0->mut_5;mut_0->mut_7;mut_1->Y;mut_1->mut_2;mut_1->mut_3;mut_5->Y;mut_5->mut_6;mut_5->mut_7,0.8222222222222222,0.6849647266313933,0.8666666666666667,0.05333333333333334,0.16,0.24242424242424243,4,0.17025130615174972,0.0005698005698005699,0.10526315789473684,0.4444444444444445,0.3333333333333333,1.0,0.0625,0.2857142857142857
p_graph,0.8,9,gaussian,mut_0->Y;mut_0->mut_4;mut_0->mut_6;mut_1->mut_8;mut_3->Y;mut_5->Y,0.8444444444444444,0.7569047619047619,0.6444444444444445,0.012658227848101266,0.23809523809523808,0.37037037037037035,5,0.3866418473763606,0.0005917763493521069,0.125,0.8571428571428571,0.6666666666666666,1.0,0.06896551724137931,0.75
