rep,arm,k,auc,n,p
13,cfs_cg,10,0.74515873015873,700,61
14,vanilla,2,0.6862962962962963,700,61
14,causal,2,0.6862962962962963,700,61
14,iamb_soft_cg,2,0.6862962962962963,700,61
14,iamb_soft_fz,2,0.6862962962962963,700,61
14,cfs_iamb,2,0.6862962962962963,700,61
14,cfs_hiton_mb,2,0.6862962962962963,700,61
14,cfs_cg,2,0.6862962962962963,700,61
14,vanilla,4,0.7377513227513227,700,61
14,causal,4,0.7169047619047619,700,61
14,iamb_soft_cg,4,0.7377513227513227,700,61
14,iamb_soft_fz,4,0.7260846560846562,700,61
14,cfs_iamb,4,0.7038359788359789,700,61
14,cfs_hiton_mb,4,0.7038359788359789,700,61
14,cfs_cg,4,0.722936507936508,700,61
14,vanilla,6,0.7397619047619047,700,61
14,causal,6,0.7028042328042328,700,61
14,iamb_soft_cg,6,0.7397619047619047,700,61
14,iamb_soft_fz,6,0.725925925925926,700,61
14,cfs_iamb,6,0.7102380952380952,700,61
14,cfs_hiton_mb,6,0.7102380952380952,700,61
14,cfs_cg,6,0.722936507936508,700,61
14,vanilla,8,0.7476984126984126,700,61
14,causal,8,0.7487830687830688,700,61
14,iamb_soft_cg,8,0.7476984126984126,700,61
14,iamb_soft_fz,8,0.7331216931216932,700,61
14,cfs_iamb,8,0.7241798941798943,700,61
14,cfs_hiton_mb,8,0.728994708994709,700,61
14,cfs_cg,8,0.722936507936508,700,61
14,vanilla,10,0.7525661375661375,700,61
14,causal,10,0.755952380952381,700,61
14,iamb_soft_cg,10,0.7525661375661375,700,61
14,iamb_soft_fz,10,0.7472751322751322,700,61
14,cfs_iamb,10,0.7332275132275132,700,61
14,cfs_hiton_mb,10,0.7425132275132276,700,61
14,cfs_cg,10,0.722936507936508,700,61
15,vanilla,2,0.7054232804232804,700,61
15,causal,2,0.7054232804232804,700,61
15,iamb_soft_cg,2,0.7054232804232804,700,61
15,iamb_soft_fz,2,0.7054232804232804,700,61
15,cfs_iamb,2,0.6562698412698413,700,61
15,cfs_hiton_mb,2,0.6562698412698413,700,61
15,cfs_cg,2,0.6562698412698413,700,61
15,vanilla,4,0.690026455026455,700,61
15,causal,4,0.6891269841269843,700,61
15,iamb_soft_cg,4,0.690026455026455,700,61
15,iamb_soft_fz,4,0.6947354497354497,700,61
15,cfs_iamb,4,0.7173809523809525,700,61
15,cfs_hiton_mb,4,0.7173809523809525,700,61
15,cfs_cg,4,0.7058730158730159,700,61
15,vanilla,6,0.7233597883597884,700,61
15,causal,6,0.7053703703703704,700,61
15,iamb_soft_cg,6,0.7233597883597884,700,61
15,iamb_soft_fz,6,0.7236772486772487,700,61
15,cfs_iamb,6,0.7276719576719576,700,61
15,cfs_hiton_mb,6,0.7276719576719576,700,61
15,cfs_cg,6,0.731984126984127,700,61
15,vanilla,8,0.7042857142857142,700,61
15,causal,8,0.7215608465608465,700,61
15,iamb_soft_cg,8,0.7042857142857142,700,61
15,iamb_soft_fz,8,0.7201322751322753,700,61
15,cfs_iamb,8,0.7225925925925925,700,61
15,cfs_hiton_mb,8,0.7225925925925925,700,61
15,cfs_cg,8,0.731984126984127,700,61
15,vanilla,10,0.7091798941798942,700,61
15,causal,10,0.7055026455026455,700,61
15,iamb_soft_cg,10,0.7091798941798942,700,61
15,iamb_soft_fz,10,0.7208201058201058,700,61
15,cfs_iamb,10,0.7194179894179894,700,61
15,cfs_hiton_mb,10,0.7136772486772487,700,61
15,cfs_cg,10,0.731984126984127,700,61
16,vanilla,2,0.7286772486772486,700,61
16,causal,2,0.7286772486772486,700,61
16,iamb_soft_cg,2,0.7286772486772486,700,61
16,iamb_soft_fz,2,0.7286772486772486,700,61
16,cfs_iamb,2,0.6943915343915343,700,61
